,momentum_return
2015-08-12,-0.010906002493345822
2015-08-13,0.002084686415007939
2015-08-14,0.005688473825618849
2015-08-17,0.0028961393726350294
2015-08-18,0.0036229449203454773
2015-08-19,-0.0194357492353829
2015-08-20,0.01313617508587753
2015-08-21,0.011969168217183917
2015-08-24,0.01838546512490478
2015-08-25,-0.0005918089131566988
2015-08-26,0.007904268692359101
2015-08-27,-0.012173839218239084
2015-08-28,-0.010410131939582392
2015-08-31,-0.0077839015813174865
2015-09-01,-0.010963205760693902
2015-09-02,-0.011893287685408477
2015-09-03,0.02749102968370369
2015-09-04,0.015613171728804873
2015-09-07,-0.006001630466963136
2015-09-08,0.008972511626519707
2015-09-09,0.009424373638040677
2015-09-10,-0.01035627026503395
2015-09-11,0.005634943851101223
2015-09-14,0.0016578497440914342
2015-09-15,-0.004662965992212851
2015-09-16,0.016604605932028386
2015-09-17,-0.0015581839886960958
2015-09-18,-0.011916030517545681
2015-09-21,0.00024499870292026297
2015-09-22,0.005044921879680985
2015-09-23,-0.006576093624041577
2015-09-24,-0.00802750312506068
2015-09-25,0.004904979440637058
2015-09-28,-0.0009275154061260922
2015-09-29,-0.003441569118507217
2015-09-30,-0.013271516548633667
2015-10-01,0.000350468352552591
2015-10-02,0.0011032540138333263
2015-10-05,-0.003976991153183274
2015-10-06,-0.0034119889915742345
2015-10-07,0.005927382581610932
2015-10-08,6.199331633963395e-05
2015-10-09,0.01378951984260787
2015-10-12,0.006823205068516484
2015-10-13,-0.0008724246455512417
2015-10-14,-0.0014060176372615893
2015-10-15,-0.009469619580213721
2015-10-16,-0.010401661732702246
2015-10-19,0.00418968249081357
2015-10-20,0.003582769061413123
2015-10-21,0.013776132229354658
2015-10-22,0.0045380064363724675
2015-10-23,0.010314137132659456
2015-10-26,-0.010682489751237213
2015-10-27,0.00177283123548984
2015-10-28,0.004686875413435619
2015-10-29,-0.003960559769994209
2015-10-30,0.007014373978923601
2015-11-02,-0.00726543107326095
2015-11-03,0.028602005551175577
2015-11-04,-0.0073148074436502255
2015-11-05,0.002111910676999986
2015-11-06,0.005642919382890431
2015-11-09,-0.01248215005640923
2015-11-10,0.018095820813880687
2015-11-11,-0.015179095562367243
2015-11-12,-0.0018471973668381682
2015-11-13,-0.009966243819558998
2015-11-16,-0.027713522946197576
2015-11-17,-0.01413875467064815
2015-11-18,0.017804123697434164
2015-11-19,0.015728481218118408
2015-11-20,0.014809796216707496
2015-11-23,-0.002676866990366996
2015-11-24,-0.005060505551946825
2015-11-25,-0.0015784413090229607
2015-11-26,0.002130955866504197
2015-11-27,-0.011092034763627493
2015-11-30,0.0032273980786198253
2015-12-01,0.010586007758841312
2015-12-02,-0.004687547092492407
2015-12-03,-0.006129970332910226
2015-12-04,-0.003593300181092092
2015-12-07,-0.00518456709346697
2015-12-08,-1.9958961813483717e-05
2015-12-09,-0.0025380218204389708
2015-12-10,0.003156397660734339
2015-12-11,-0.02238842188286956
2015-12-14,0.0009314345377597498
2015-12-15,0.007742740803346531
2015-12-16,-0.0034417802456182534
2015-12-17,0.006594553553655135
2015-12-18,0.00320461585967501
2015-12-21,0.010822453843182013
2015-12-22,-0.0007036803169383691
2015-12-23,0.0019859156168916133
2015-12-24,0.00037499920693850875
2015-12-25,0.006453385811368663
2015-12-28,0.012158917426253121
2015-12-29,-0.007542731955347735
2015-12-30,0.005003428945757257
2015-12-31,-0.0023480162793866536
2016-01-01,0.01977808995973751
2016-01-04,-0.010956544772318163
2016-01-05,0.002012018367216206
2016-01-06,-0.022088923394945847
2016-01-07,0.003553290736935202
2016-01-08,-0.00693076343497737
2016-01-11,0.016241135550171454
2016-01-12,0.005342068646930997
2016-01-13,0.003239032781528383
2016-01-14,0.003719593961622803
2016-01-15,-0.00405611357229703
2016-01-18,-0.007008339271046545
2016-01-19,-0.0026370611429789733
2016-01-20,0.004285296164198391
2016-01-21,0.01103187882283808
2016-01-22,-0.028818488388337043
2016-01-25,0.003237552745778002
2016-01-26,-0.0024063550020466578
2016-01-27,0.0026210483401301263
2016-01-28,0.0007727973561273921
2016-01-29,-0.008203310832381036
2016-02-01,-0.00753218997493619
2016-02-02,0.011666551781568562
2016-02-03,0.001644785248930475
2016-02-04,0.005061582078645669
2016-02-05,-0.005899163113736607
2016-02-08,0.015080583393361895
2016-02-09,0.008435212811470538
2016-02-10,-0.008562251331898262
2016-02-11,0.00013669515896893875
2016-02-12,0.0028771025763727072
2016-02-15,-0.007709720931779553
2016-02-16,-0.00789034550345154
2016-02-17,-0.006061611139392156
2016-02-18,0.0018537448633639416
2016-02-19,0.001296067058608347
2016-02-22,0.009301926939117154
2016-02-23,-0.003180541594970479
2016-02-24,0.004111868410240643
2016-02-25,0.009152770131401165
2016-02-26,-0.009893568437745602
2016-02-29,0.010838159823205906
2016-03-01,-0.004430076238287668
2016-03-02,0.014062190830191224
2016-03-03,-0.0033743413095493804
2016-03-04,-0.006441323757679099
2016-03-07,0.011526799241603996
2016-03-08,0.009893736671518494
2016-03-09,0.011578760771871548
2016-03-10,0.004595407764743017
2016-03-11,-0.000507467033702151
2016-03-14,0.009417596844956749
2016-03-15,-0.012337758503959784
2016-03-16,0.018462902398074365
2016-03-17,0.009906063004279975
2016-03-18,0.0008386736158659007
2016-03-21,-0.007252659957618226
2016-03-22,-0.005397382294338081
2016-03-23,-0.00420938825498514
2016-03-24,0.002241887502454636
2016-03-25,-0.0008294624468969968
2016-03-28,-0.0011621688871501605
2016-03-29,-0.00808032343804495
2016-03-30,0.005292563297311779
2016-03-31,-0.0021431577193888177
2016-04-01,-0.005125392878741636
2016-04-04,0.0022810055960745916
2016-04-05,0.005636361450461869
2016-04-06,-0.0016551149260483574
2016-04-07,0.011413664206109878
2016-04-08,0.0015944655287344844
2016-04-11,0.005305772755077982
2016-04-12,0.0003367075148025659
2016-04-13,0.0009968486387335151
2016-04-14,0.0006421871283336274
2016-04-15,0.008774523945264425
2016-04-18,-0.016947333949264762
2016-04-19,-0.0064296574603557415
2016-04-20,-0.001963703773215914
2016-04-21,0.00197147366723327
2016-04-22,-0.0018069807616797027
2016-04-25,-0.002335324905524259
2016-04-26,0.005449764964303181
2016-04-27,-0.00524614752161744
2016-04-28,-0.0015197285089929265
2016-04-29,0.004714046607329396
2016-05-02,-0.00023911277228059373
2016-05-03,-0.014069508461379514
2016-05-04,-0.02742098950729553
2016-05-05,-0.001497268983805129
2016-05-06,0.00021024288851713077
2016-05-09,0.0028897453469366244
2016-05-10,-0.0074632665042701045
2016-05-11,0.02298656465288335
2016-05-12,-0.013975787830183939
2016-05-13,0.010201652692916608
2016-05-16,-0.012079582196997412
2016-05-17,-0.006419010638369966
2016-05-18,-0.012190336540393545
2016-05-19,0.011879454749847177
2016-05-20,-0.004481292035560288
2016-05-23,0.0031115697629367648
2016-05-24,0.005164861303953317
2016-05-25,0.002247780665138916
2016-05-26,0.006770270841686688
2016-05-27,0.003806698268657255
2016-05-30,-0.014358589068631685
2016-05-31,0.004180105803135901
2016-06-01,-0.00530469104358751
2016-06-02,0.007009701842405246
2016-06-03,6.854024490531431e-05
2016-06-06,-0.007681667181050557
2016-06-07,0.0051493238934272306
2016-06-08,-0.007205715194774168
2016-06-09,-0.0036925341828238107
2016-06-10,0.005296470532364736
2016-06-13,-0.00342905153849151
2016-06-14,0.009464900800987467
2016-06-15,-0.004601444455624645
2016-06-16,-0.011234431521409665
2016-06-17,0.0019007804903073055
2016-06-20,-0.0018375541892720769
2016-06-21,-0.008891988367369708
2016-06-22,0.008473882529396131
2016-06-23,0.01162595694641232
2016-06-24,0.047573159282710484
2016-06-27,-0.004052881158348899
2016-06-28,0.013756509205510092
2016-06-29,-0.01385103968884441
2016-06-30,-0.016574877158074153
2016-07-01,0.0022584499134664553
2016-07-04,0.019464602338727044
2016-07-05,-0.014090003556340632
2016-07-06,-0.02051040125025476
2016-07-07,0.01369731540202364
2016-07-08,0.009409142959590146
2016-07-11,-0.012734880690459936
2016-07-12,-0.015722203409205153
2016-07-13,-0.004394341852764265
2016-07-14,0.02669215082925694
2016-07-15,-0.0038579465411007
2016-07-18,0.01199185601189744
2016-07-19,0.016439400375375342
2016-07-20,-4.644436488261813e-05
2016-07-21,-0.02354151075932355
2016-07-22,0.017875776207385927
2016-07-25,0.007569959418019604
2016-07-26,-0.013347732488532051
2016-07-27,-0.004114158415497589
2016-07-28,0.012233976810150766
2016-07-29,-0.012375618587951645
2016-08-01,0.021616940465478678
2016-08-02,-0.0017213046000559788
2016-08-03,-0.002453223708051223
2016-08-04,0.00209798168936768
2016-08-05,0.007282377254979721
2016-08-08,-0.002167367405693293
2016-08-09,0.011367449402765541
2016-08-10,-0.010025942139709714
2016-08-11,0.003986145257534753
2016-08-12,0.019090986118376847
2016-08-15,0.014872633342670173
2016-08-16,-0.010785498813133136
2016-08-17,0.0026104897058688266
2016-08-18,0.009179533270468943
2016-08-19,0.003517091253501273
2016-08-22,-0.013254575792343903
2016-08-23,-0.004712264255685534
2016-08-24,0.009880937594632822
2016-08-25,0.0015636729872457109
2016-08-26,0.008042009961004005
2016-08-29,0.00688586456214435
2016-08-30,0.006114684404593648
2016-08-31,0.011448078516567099
2016-09-01,-0.0038114659157345476
2016-09-02,0.009712901730825245
2016-09-05,0.0033704541281851423
2016-09-06,-0.0029916388714724984
2016-09-07,-0.015594290185521328
2016-09-08,-0.004065186497044026
2016-09-09,-0.019217342348305706
2016-09-12,-0.009106841440560672
2016-09-13,-0.009728731779765833
2016-09-14,0.004309923450546048
2016-09-15,-0.0007663405457328089
2016-09-16,0.005101129738307635
2016-09-19,0.0012572429908514838
2016-09-20,-0.016157387020206637
2016-09-21,0.014308914223534702
2016-09-22,0.0032168082395625268
2016-09-23,-0.0008136605399802102
2016-09-26,0.00721335613418099
2016-09-27,0.0024109082729168803
2016-09-28,-0.001561499366407391
2016-09-29,0.011325981958464005
2016-09-30,-0.00038610218592682833
2016-10-03,0.008007752453334738
2016-10-04,0.0048833916953809195
2016-10-05,-0.007847562459888147
2016-10-06,-0.00015263501762821977
2016-10-07,-0.00390145033376509
2016-10-10,-0.00349667739217897
2016-10-11,0.0017321561088683934
2016-10-12,0.0025157731801253125
2016-10-13,-0.014468628544582569
2016-10-14,-0.007184241563053528
2016-10-17,0.008063540970889108
2016-10-18,-0.0017659958875715768
2016-10-19,-0.0038249774852648307
2016-10-20,-0.013414274219266827
2016-10-21,-0.004470408301036986
2016-10-24,0.005910496324793518
2016-10-25,0.011539291737356783
2016-10-26,-0.0036406133996989003
2016-10-27,0.006277899655743476
2016-10-28,-0.0037383456489424862
2016-10-31,0.0014156566831019
2016-11-01,0.00440895541495849
2016-11-02,-0.007682834455062278
2016-11-03,0.0062055700719776405
2016-11-04,0.0008939194439626756
2016-11-07,0.0049675282942330205
2016-11-08,0.005094391135845573
2016-11-09,0.009967237730151332
2016-11-10,-0.000170267050133777
2016-11-11,0.0043710442121343415
2016-11-14,-0.006596026505613044
2016-11-15,-0.0007000499009923826
2016-11-16,0.011957086085338027
2016-11-17,0.02377422448237978
2016-11-18,-0.008414913996180298
2016-11-21,0.010943116851697283
2016-11-22,-0.011158904653875973
2016-11-23,-0.011079213839745628
2016-11-24,-0.005688957630372198
2016-11-25,-0.012028254661457113
2016-11-28,0.002314470513583598
2016-11-29,-0.00872484075448322
2016-11-30,-0.00873119687155486
2016-12-01,0.00027768325097023784
2016-12-02,-0.009768536431840452
2016-12-05,-0.007500218334299974
2016-12-06,-0.0032195168472449647
2016-12-07,0.009970881982108049
2016-12-08,0.003772228502487939
2016-12-09,-0.005903335777318305
2016-12-12,0.0043949440341040195
2016-12-13,-0.002221112576589554
2016-12-14,0.010621802161888249
2016-12-15,-0.001826793228047362
2016-12-16,-0.005737437588179542
2016-12-19,-0.005228142833702614
2016-12-20,0.017842803578860863
2016-12-21,0.004130464942698187
2016-12-22,0.0010927169861813977
2016-12-23,0.008168317135776997
2016-12-26,-0.003781022101393669
2016-12-27,0.01750489920930168
2016-12-28,-0.0022784265060738244
2016-12-29,0.003993315227496745
2016-12-30,-0.004614798916564567
2017-01-02,-0.015160619636467088
2017-01-03,-0.004548586857799666
2017-01-04,0.0007272496339178235
2017-01-05,0.0012242856661167849
2017-01-06,-0.0064696054402212586
2017-01-09,0.000710854681325348
2017-01-10,0.01069711288326761
2017-01-11,-0.006171845969006803
2017-01-12,0.009379375890265527
2017-01-13,-0.0017144103634052594
2017-01-16,0.012867646000974231
2017-01-17,0.01021880352169822
2017-01-18,0.008254455398407837
2017-01-19,0.0065521999353735025
2017-01-20,-0.003121795281134674
2017-01-23,0.01296643304177414
2017-01-24,-0.00517831922104097
2017-01-25,0.001987094794161067
2017-01-26,0.0010752477058470738
2017-01-27,0.00022540775186915803
2017-01-30,-0.0037955269458006535
2017-01-31,-0.005786706122123437
2017-02-01,-0.0071299801305166385
2017-02-02,0.001599230254883924
2017-02-03,-0.0017164244518624455
2017-02-06,-0.005488808400295994
2017-02-07,0.00126359939949381
2017-02-08,0.0010289168620872418
2017-02-09,0.005987886948661703
2017-02-10,0.006294200860151524
2017-02-13,0.003713355964613701
2017-02-14,0.0017460716512375746
2017-02-15,-0.000654256000502769
2017-02-16,0.010958834874298343
2017-02-17,0.0021378740766795153
2017-02-20,0.009494823119404841
2017-02-21,0.007645194751071605
2017-02-22,0.00039851834560857653
2017-02-23,4.186132255073514e-05
2017-02-24,0.013426823905183198
2017-02-27,-0.00018137681896008228
2017-02-28,0.0018091254004804838
2017-03-01,-0.00592830021361055
2017-03-02,0.0017454642745103487
2017-03-03,-0.0023193333099437575
2017-03-06,0.0007712989361967129
2017-03-07,0.00418153135792552
2017-03-08,0.006428513580721819
2017-03-09,-0.0028665532863175647
2017-03-10,0.0017791950924011279
2017-03-13,0.008708307441695868
2017-03-14,-0.008964702526030481
2017-03-15,-0.004588146035509621
2017-03-16,0.0007690425009642926
2017-03-17,0.007932463290636944
2017-03-20,-0.0012951693711696103
2017-03-21,-0.002176599749762525
2017-03-22,-0.006439707751980621
2017-03-23,0.0011958600542553155
2017-03-24,0.0016138434639672925
2017-03-27,-0.0016226700068228531
2017-03-28,0.00012831611383314686
2017-03-29,0.0024923339792649905
2017-03-30,-0.005070744104956832
2017-03-31,0.006726968882248774
2017-04-03,0.009034867359624395
2017-04-04,-0.010291272204251412
2017-04-05,-0.0022474067215989242
2017-04-06,-0.003055644176852395
2017-04-07,0.002416156551510405
2017-04-10,0.0005572810800429471
2017-04-11,-0.004602530507417496
2017-04-12,-0.012637294030737434
2017-04-13,0.008257082438836586
2017-04-14,0.020055100670059597
2017-04-17,-0.00014035117123144627
2017-04-18,0.008241678219501178
2017-04-19,0.010389345927028316
2017-04-20,-0.0058067028936940445
2017-04-21,0.008263609440083601
2017-04-24,-0.006401603498261648
2017-04-25,0.006172889710449593
2017-04-26,-0.000568450209853875
2017-04-27,-0.0030497933053904684
2017-04-28,-0.01006151199611539
2017-05-01,0.0005588775452373842
2017-05-02,0.0013150285721871165
2017-05-03,0.0031262334796769682
2017-05-04,-0.00021239808817644285
2017-05-05,0.013819903911249268
2017-05-08,-0.0010978955389902615
2017-05-09,-0.0033995095800432233
2017-05-10,0.007246719845903245
2017-05-11,-0.006036652874174441
2017-05-12,0.01012183220839819
2017-05-15,-0.0008697821847517054
2017-05-16,0.012597108688504255
2017-05-17,0.004082511341196768
2017-05-18,-0.002778492517693697
2017-05-19,0.010319756727136385
2017-05-22,0.009994567179475543
2017-05-23,0.008758708891387908
2017-05-24,-0.001538388562556372
2017-05-25,-0.01811333550468799
2017-05-26,-0.008662354838753389
2017-05-29,-0.005205076258315244
2017-05-30,-0.0005630431308371946
2017-05-31,-0.00762023757455511
2017-06-01,-0.0007378753474029029
2017-06-02,0.0012825041470673408
2017-06-05,0.0012571198453939652
2017-06-06,0.008796131433214935
2017-06-07,0.01974942258452637
2017-06-08,-0.005756364607741306
2017-06-09,-0.011328399405841788
2017-06-12,0.0047743672892520085
2017-06-13,0.010287212658580177
2017-06-14,-0.005323946616555644
2017-06-15,0.0018282232557046518
2017-06-16,0.005468391840435744
2017-06-19,0.0063501767455679875
2017-06-20,-0.001845171402471262
2017-06-21,-0.0011896079667455086
2017-06-22,-0.010973383956582086
2017-06-23,-0.005254709647882277
2017-06-26,0.004193055312247684
2017-06-27,-0.00996194899019304
2017-06-28,-0.0046895922942073905
2017-06-29,0.007661198733109653
2017-06-30,-0.0012399044070227475
2017-07-03,0.002304897453725197
2017-07-04,-0.016669925681963772
2017-07-05,0.0015488136129149634
2017-07-06,0.008470674500831409
2017-07-07,-0.0009700016829735246
2017-07-10,-0.011276592321628497
2017-07-11,-0.0029659071079261934
2017-07-12,0.0004632203744840776
2017-07-13,0.005026020007482535
2017-07-14,0.002045342042816014
2017-07-17,-0.009811143529433193
2017-07-18,0.00683353568938065
2017-07-19,-0.007818723815463132
2017-07-20,0.00490673329021607
2017-07-21,-0.017506252138621017
2017-07-24,-0.0022961247941605963
2017-07-25,-0.0014313724537119734
2017-07-26,0.006562600056788396
2017-07-27,0.004015379791037086
2017-07-28,-0.004106579646072004
2017-07-31,0.0022181941405313506
2017-08-01,-0.008072247942254957
2017-08-02,0.01275724503838121
2017-08-03,0.0023314949155537838
2017-08-04,0.0031121221232337116
2017-08-07,-0.0030346277466316175
2017-08-08,-0.000582558888519153
2017-08-09,-0.0033669874894751706
2017-08-10,0.00026070058660733106
2017-08-11,-0.005232377748155974
2017-08-14,0.009891137793510595
2017-08-15,-0.0019833223629471923
2017-08-16,0.006235274321336727
2017-08-17,-0.005328381030311726
2017-08-18,-0.012814078706658487
2017-08-21,0.007809984157652762
2017-08-22,0.010527351080087803
2017-08-23,-0.005387082501491468
2017-08-24,-0.007229168378752882
2017-08-25,0.0008197384080826527
2017-08-28,-0.010970333120222915
2017-08-29,0.0018477851026923854
2017-08-30,0.007489107867753656
2017-08-31,0.0031948254413691046
2017-09-01,-0.0031598969044935154
2017-09-04,-0.0038113386826635195
2017-09-05,-0.011838452488806963
2017-09-06,0.004838257292392693
2017-09-07,-0.003290970211101686
2017-09-08,-0.0010528799048248327
2017-09-11,-0.0037979523613031222
2017-09-12,0.0049248864965658005
2017-09-13,0.012148693106841574
2017-09-14,-0.0029003326446228606
2017-09-15,0.007550149627847492
2017-09-18,0.00331496113477287
2017-09-19,-0.009945787262809137
2017-09-20,0.0010231885942237396
2017-09-21,-0.0035066076079033844
2017-09-22,-0.005591188723290766
2017-09-25,0.0033718976975353606
2017-09-26,-0.013165873912503324
2017-09-27,-0.053448348128153536
2017-09-28,0.0009367320918406826
2017-09-29,0.004341972465074416
2017-10-02,0.0051025986562823755
2017-10-03,0.011484726267784205
2017-10-04,0.002716520690987127
2017-10-05,-0.008793325644781191
2017-10-06,-0.0015413707807086455
2017-10-09,-0.007475448813100088
2017-10-10,0.0396974678899729
2017-10-11,-0.010991435859765697
2017-10-12,-0.006760553334149923
2017-10-13,-0.02161636053357565
2017-10-16,0.0031676226475615106
2017-10-17,-0.008664900562259619
2017-10-18,-0.014824762910502044
2017-10-19,0.018004325705509423
2017-10-20,-0.006937737141592868
2017-10-23,-0.005016518312479098
2017-10-24,0.011624067458916249
2017-10-25,-0.011582107249582904
2017-10-26,5.184205482540623e-05
2017-10-27,-0.01807317111182837
2017-10-30,0.01442390078332539
2017-10-31,-0.02252271590555036
2017-11-01,0.0044303786112484395
2017-11-02,0.0038936424808573796
2017-11-03,-0.0007082951164833228
2017-11-06,-0.007822081242808608
2017-11-07,0.011602419404323404
2017-11-08,0.006893404929497717
2017-11-09,-0.012491624121435797
2017-11-10,-0.006441545266320357
2017-11-13,-0.02459629140925263
2017-11-14,0.000995452254958451
2017-11-15,0.008215955107942707
2017-11-16,0.0024019745803497408
2017-11-17,0.003272787630017219
2017-11-20,-7.729905072271191e-06
2017-11-21,0.01755076475312879
2017-11-22,-0.010732640252300111
2017-11-23,0.0029280032527874743
2017-11-24,-0.000535075008383658
2017-11-27,-0.004969317225051855
2017-11-28,0.0020823039848751287
2017-11-29,-0.007083879861561903
2017-11-30,0.008222498358471624
2017-12-01,0.005139810689725093
2017-12-04,-0.004326691366270306
2017-12-05,-0.004214815627606455
2017-12-06,-0.00024357023943890428
2017-12-07,-0.0033826283599415197
2017-12-08,0.009788209791425665
2017-12-11,0.003186006633780012
2017-12-12,-0.0067499022573077804
2017-12-13,-0.010948595533059581
2017-12-14,0.007707823801747899
2017-12-15,0.00885747375820565
2017-12-18,-0.004741282102476091
2017-12-19,0.009616807838424012
2017-12-20,0.013233710973132763
2017-12-21,0.00765887077560938
2017-12-22,-0.0019048522432435796
2017-12-25,0.0017856418165498721
2017-12-26,0.006239362228016023
2017-12-27,0.003875459392749703
2017-12-28,0.0013326839151082933
2017-12-29,0.011874543101350409
2018-01-01,-0.004028675609824954
2018-01-02,0.004264076996843654
2018-01-03,-0.013163325032347175
2018-01-04,-0.004987785558799358
2018-01-05,-0.011396910253819685
2018-01-08,0.009556906927530973
2018-01-09,-0.010022226431135282
2018-01-10,-0.007337485649982096
2018-01-11,0.005647968703724577
2018-01-12,-0.004896073179790774
2018-01-15,-0.013737447806574156
2018-01-16,-0.011501869881402307
2018-01-17,-0.00607174897641631
2018-01-18,0.009134432010353839
2018-01-19,0.012091306983677866
2018-01-22,0.0030371802188002422
2018-01-23,-0.0029514733895848006
2018-01-24,-0.008463394614816468
2018-01-25,-0.010122676927991998
2018-01-26,0.005987986443046252
2018-01-29,-0.0006741627929522727
2018-01-30,0.004597096443334392
2018-01-31,0.009380342035333626
2018-02-01,-0.001213990240049998
2018-02-02,-0.007943377858455216
2018-02-05,-0.01055157839069804
2018-02-06,0.0008811700032127806
2018-02-07,-0.005778789076583327
2018-02-08,0.01218653959109001
2018-02-09,0.0031651606403142658
2018-02-12,-0.005577004838704199
2018-02-13,0.000914825817668007
2018-02-14,0.006463085766856665
2018-02-15,-0.007200498552631486
2018-02-16,0.004106595261812673
2018-02-19,-0.02648887289631187
2018-02-20,0.0028269795339755234
2018-02-21,-0.003300461044347992
2018-02-22,0.0048985023080995276
2018-02-23,-0.007605419996030847
2018-02-26,0.0003484939447112389
2018-02-27,0.0086326652420645
2018-02-28,-0.002535516735448062
2018-03-01,-0.0007374290142878799
2018-03-02,0.0029851103822019294
2018-03-05,0.0015363798103866077
2018-03-06,0.01093858810945428
2018-03-07,-0.00474580304021154
2018-03-08,0.00037743665529270257
2018-03-09,0.002710501938265992
2018-03-12,0.0007890670973824976
2018-03-13,0.0007135900354968896
2018-03-14,0.003637722699265343
2018-03-15,-0.0032633129341683616
2018-03-16,0.0060436310280606136
2018-03-19,-0.008879617675333044
2018-03-20,0.005389977493541158
2018-03-21,0.00814822143352768
2018-03-22,0.004269013962714941
2018-03-23,-0.0015063197988705334
2018-03-26,0.010865511544832224
2018-03-27,-0.006114084006367764
2018-03-28,-0.003147125735947281
2018-03-29,-0.0019829854510719346
2018-03-30,-0.020455435402065472
2018-04-02,0.006168568363923747
2018-04-03,0.0069977042488726235
2018-04-04,0.00402527791687789
2018-04-05,0.004183375255702125
2018-04-06,-0.0005912788439069224
2018-04-09,0.012428611855425169
2018-04-10,-0.004691369560696692
2018-04-11,0.015695834684634435
2018-04-12,0.001408320927199618
2018-04-13,-0.007355917982180474
2018-04-16,0.013333175038172381
2018-04-17,0.01388735314680033
2018-04-18,0.00644830301130539
2018-04-19,0.005738434415990968
2018-04-20,0.009378896850408835
2018-04-23,-0.0112367694588333
2018-04-24,-0.0025488506055810663
2018-04-25,0.01516122950815649
2018-04-26,0.015325588296314072
2018-04-27,0.017163977660130083
2018-04-30,-0.01401797422132344
2018-05-01,-0.007561227851470739
2018-05-02,-0.010077222011302213
2018-05-03,-0.005956968915184067
2018-05-04,0.006485858037097407
2018-05-07,0.013833984206592632
2018-05-08,0.00835087050876162
2018-05-09,-0.00912747416548687
2018-05-10,-0.005275133957745845
2018-05-11,-0.01382743144971737
2018-05-14,0.007740531291356687
2018-05-15,-0.0011145526193248546
2018-05-16,0.003146971342369056
2018-05-17,-0.002185157848207265
2018-05-18,-0.000480467872964387
2018-05-21,0.004604094620404432
2018-05-22,-0.0037553021621453985
2018-05-23,0.005071115760103733
2018-05-24,-0.0013716567542030526
2018-05-25,-0.0027439847211649126
2018-05-28,-0.00393561679264385
2018-05-29,-0.005919081913389241
2018-05-30,-0.008328964729756184
2018-05-31,-0.00700021802558525
2018-06-01,-0.012803097314766174
2018-06-04,-0.006772542142426629
2018-06-05,0.0063860795761563945
2018-06-06,0.004689748851201538
2018-06-07,0.0002374186385227389
2018-06-08,7.417112512929716e-05
2018-06-11,-0.0055943624263250806
2018-06-12,-0.004063024561249821
2018-06-13,0.0028518127225982686
2018-06-14,0.005289202970778839
2018-06-15,-0.002892083878228419
2018-06-18,-0.006990059234676781
2018-06-19,0.0021913852928880225
2018-06-20,-0.003337401336183987
2018-06-21,0.006413195629574834
2018-06-22,-0.011382311355482035
2018-06-25,0.007788461765232393
2018-06-26,0.0039979177832733465
2018-06-27,-0.002823570435899465
2018-06-28,0.007105622637114953
2018-06-29,-0.000260358701404829
2018-07-02,0.0034134702576263647
2018-07-03,0.002758616726880825
2018-07-04,-0.0048709485529079485
2018-07-05,-0.008230941128196131
2018-07-06,0.0031486783478774654
2018-07-09,-0.0014490926301123416
2018-07-10,0.004109560735131055
2018-07-11,-0.002707709616594369
2018-07-12,-0.00043243137278029323
2018-07-13,-0.002687944213408981
2018-07-16,0.003631366008461903
2018-07-17,-0.0011850865908485438
2018-07-18,-0.0018015999214079878
2018-07-19,-0.005330720158958939
2018-07-20,0.0028184589537745878
2018-07-23,0.001515137131385412
2018-07-24,-0.00594508718708442
2018-07-25,-0.009083455363207357
2018-07-26,-0.007367960077608841
2018-07-27,-0.010862079381751079
2018-07-30,-0.003750746619502164
2018-07-31,0.0016391814434172768
2018-08-01,-0.015234919114304595
2018-08-02,-0.005115131845150889
2018-08-03,0.004260931019573336
2018-08-06,-0.0005715228594215149
2018-08-07,-0.0017582550156501901
2018-08-08,0.00512067726319888
2018-08-09,-0.0052377436060876414
2018-08-10,0.005591921543758628
2018-08-13,0.004806875881570521
2018-08-14,0.010088657935010528
2018-08-15,-0.002292790406743966
2018-08-16,0.014999934332886843
2018-08-17,-0.007207336529632972
2018-08-20,-0.005955683005152085
2018-08-21,-0.013166321559983915
2018-08-22,-0.0019142938265606698
2018-08-23,-0.006327036020677039
2018-08-24,-0.0008678514723093997
2018-08-27,0.00306240187458245
2018-08-28,-0.004181404498037813
2018-08-29,0.004399876020023522
2018-08-30,0.01927824430579772
2018-08-31,-0.0004385621793187727
2018-09-03,0.0033169151904910736
2018-09-04,0.007411348972703397
2018-09-05,0.0006451251771314445
2018-09-06,-0.010631835874730522
2018-09-07,0.001929696581389175
2018-09-10,-0.006547121139168363
2018-09-11,0.008504681504222355
2018-09-12,-0.0033067721864596337
2018-09-13,-0.004115905057126315
2018-09-14,0.0006818606349376824
2018-09-17,-0.0036163931513244593
2018-09-18,0.0012664942027982191
2018-09-19,-0.006892116840621107
2018-09-20,0.005167990024558155
2018-09-21,0.003835871868713602
2018-09-24,-0.004673086237051306
2018-09-25,0.012608377979884738
2018-09-26,-0.0014026043599545501
2018-09-27,0.004276546663983543
2018-09-28,0.0033723773989344278
2018-10-01,-0.0019905823503730416
2018-10-02,0.003266487627386027
2018-10-03,0.007863894937884641
2018-10-04,0.02023936652044609
2018-10-05,0.0003801243667267318
2018-10-08,0.0013205217478908992
2018-10-09,-0.002285717756533371
2018-10-10,-0.004446426839621305
2018-10-11,0.0032426681474374552
2018-10-12,0.002038455423903826
2018-10-15,0.005581672089882674
2018-10-16,-0.0007931347113605139
2018-10-17,0.02155492372379603
2018-10-18,0.0029492614870727622
2018-10-19,0.010688275207237566
